Año,Región,Mes,Provincia,Área Protegida,Total,Residentes,No residentes
2024,Norte,Abril,La Rioja,Talampaya,5782,5183,599
2024,Norte,Abril,Salta,Baritú,133,133,0
2024,Norte,Abril,Salta,El Nogalar de los Toldos,80,80,0
2024,Norte,Abril,Salta,El Rey,8,6,2
2024,Norte,Abril,Salta,Los Cardones,3356,2611,745
2024,Norte,Abril,Salta,Pizarro,0,0,0
2024,Norte,Abril,Santiago del Estero,Copo,15,11,4
2024,Norte,Abril,Tucumán,Aconquija,24,22,2
2024,Norte,Mayo,Jujuy,Calilegua,1632,1494,138
2024,Norte,Mayo,Jujuy,Laguna de los Pozuelos,72,49,23
2024,Norte,Mayo,La Rioja,Talampaya,4578,4294,284
2024,Norte,Mayo,Salta,Baritú,57,53,4
2024,Norte,Mayo,Salta,El Nogalar de los Toldos,92,88,4
2024,Norte,Mayo,Salta,El Rey,2,2,0
2024,Norte,Mayo,Salta,Los Cardones,4644,4263,381
2024,Norte,Mayo,Salta,Pizarro,0,0,0
2024,Norte,Mayo,Santiago del Estero,Copo,36,36,0
2024,Norte,Mayo,Tucumán,Aconquija,208,207,1
2024,Norte,Junio,Jujuy,Calilegua,2390,2279,111
2024,Norte,Junio,Jujuy,Laguna de los Pozuelos,104,82,22
2024,Norte,Junio,La Rioja,Talampaya,7807,7700,107
2024,Norte,Junio,Salta,Baritú,105,80,25
2024,Norte,Junio,Salta,El Nogalar de los Toldos,291,282,9
2024,Norte,Junio,Salta,El Rey,22,22,0
2024,Norte,Junio,Salta,Los Cardones,5074,4442,632
2024,Norte,Junio,Salta,Pizarro,0,0,0
2024,Norte,Junio,Santiago del Estero,Copo,34,30,4
2024,Norte,Junio,Tucumán,Aconquija,268,266,2
2024,Norte,Julio,Jujuy,Calilegua,8073,7801,272
2024,Norte,Julio,Jujuy,Laguna de los Pozuelos,105,81,24
2024,Norte,Julio,La Rioja,Talampaya,16819,16438,381
2024,Norte,Julio,Salta,Baritú,105,65,40
2024,Norte,Julio,Salta,El Nogalar de los Toldos,95,91,4
2024,Norte,Julio,Salta,El Rey,153,147,6
2024,Norte,Julio,Salta,Los Cardones,12092,11193,899
2024,Norte,Julio,Salta,Pizarro,0,0,0
2024,Norte,Julio,Santiago del Estero,Copo,42,36,6
2024,Norte,Julio,Tucumán,Aconquija,354,354,0
2024,Norte,Agosto,Jujuy,Calilegua,3273,3122,151
2024,Norte,Agosto,Jujuy,Laguna de los Pozuelos,127,96,31
2024,Norte,Agosto,La Rioja,Talampaya,4923,4559,364
2024,Norte,Agosto,Salta,Baritú,188,83,105
2024,Norte,Agosto,Salta,El Nogalar de los Toldos,488,473,15
2024,Norte,Agosto,Salta,El Rey,100,93,7
2024,Norte,Agosto,Salta,Los Cardones,7078,6647,431
2024,Norte,Agosto,Salta,Pizarro,0,0,0
2024,Norte,Agosto,Santiago del Estero,Copo,35,35,0
2024,Norte,Agosto,Tucumán,Aconquija,114,114,0
2024,Norte,Septiembre,Jujuy,Calilegua,2618,2465,153
2024,Norte,Septiembre,Jujuy,Laguna de los Pozuelos,81,49,32
2024,Norte,Septiembre,La Rioja,Talampaya,7385,6984,401
2024,Norte,Septiembre,Salta,Baritú,16,16,0
2024,Norte,Septiembre,Salta,El Nogalar de los Toldos,372,370,2
2024,Norte,Septiembre,Salta,El Rey,95,87,8
2024,Norte,Septiembre,Salta,Los Cardones,10467,9346,1121
2024,Norte,Septiembre,Salta,Pizarro,0,0,0
2024,Norte,Septiembre,Santiago del Estero,Copo,43,43,0
2024,Norte,Septiembre,Tucumán,Aconquija,611,609,2
2024,Norte,Octubre,Jujuy,Calilegua,3585,3362,223
2024,Norte,Octubre,Jujuy,Laguna de los Pozuelos,157,103,54
2024,Norte,Octubre,La Rioja,Talampaya,7986,7582,404
2024,Norte,Octubre,Salta,Baritú,35,35,0
2024,Norte,Octubre,Salta,El Nogalar de los Toldos,186,180,6
2024,Norte,Octubre,Salta,El Rey,45,39,6
2024,Norte,Octubre,Salta,Los Cardones,7711,6724,987
2024,Norte,Octubre,Salta,Pizarro,0,0,0
2024,Norte,Octubre,Santiago del Estero,Copo,38,34,4
2024,Norte,Octubre,Tucumán,Aconquija,1210,1204,6
2024,Norte,Noviembre,Jujuy,Calilegua,2038,1799,239
2024,Norte,Noviembre,Jujuy,Laguna de los Pozuelos,165,103,62
2024,Norte,Noviembre,La Rioja,Talampaya,4676,4213,463
2024,Norte,Noviembre,Salta,Baritú,53,27,26
2024,Norte,Noviembre,Salta,El Nogalar de los Toldos,70,44,26
2024,Norte,Noviembre,Salta,El Rey,35,29,6
2024,Norte,Noviembre,Salta,Los Cardones,9023,8495,528
2024,Norte,Noviembre,Salta,Pizarro,0,0,0
2024,Norte,Noviembre,Santiago del Estero,Copo,30,23,7
2024,Norte,Noviembre,Tucumán,Aconquija,226,226,0
2024,Norte,Diciembre,Jujuy,Calilegua,1100,880,220
2024,Norte,Diciembre,Jujuy,Laguna de los Pozuelos,190,103,87
2024,Norte,Diciembre,La Rioja,Talampaya,1330,1078,252
2024,Norte,Diciembre,Salta,Baritú,97,83,14
2024,Norte,Diciembre,Salta,El Nogalar de los Toldos,156,142,14
2024,Norte,Diciembre,Salta,El Rey,25,20,5
2024,Norte,Diciembre,Salta,Los Cardones,6878,6431,447
2024,Norte,Diciembre,Salta,Pizarro,0,0,0
2024,Norte,Diciembre,Santiago del Estero,Copo,24,18,6
2024,Norte,Diciembre,Tucumán,Aconquija,144,143,1
2024,Patagonia,Enero,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Enero,Chubut,Los Alerces,4431,4129,302
2024,Patagonia,Enero,La Pampa,Lihué Calel,894,833,61
2024,Patagonia,Enero,Neuquén,Laguna Blanca,621,579,42
2024,Patagonia,Enero,Neuquén,Lanín,45305,41899,3406
2024,Patagonia,Enero,Neuquén,Los Arrayanes,14570,12254,2316
2024,Patagonia,Enero,Río Negro - Neuquén,Nahuel Huapi,69438,54931,14507
2024,Patagonia,Enero,Santa Cruz,Bosques Petrificados,612,475,137
2024,Patagonia,Enero,Santa Cruz,Isla Pingüino,149,19,130
2024,Patagonia,Enero,Santa Cruz,Los Glaciares,122565,51823,70742
2024,Patagonia,Enero,Santa Cruz,Monte León,2474,2102,372
2024,Patagonia,Enero,Santa Cruz,Patagonia,1678,1423,255
2024,Patagonia,Enero,Santa Cruz,Perito Moreno,1118,935,183
2024,Patagonia,Enero,Tierra del Fuego,Tierra del Fuego,77879,25449,52430
2024,Patagonia,Febrero,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Febrero,Chubut,Los Alerces,2041,1657,384
2024,Patagonia,Febrero,La Pampa,Lihué Calel,800,768,32
2024,Patagonia,Febrero,Neuquén,Laguna Blanca,411,372,39
2024,Patagonia,Febrero,Neuquén,Lanín,30831,26448,4383
2024,Patagonia,Febrero,Neuquén,Los Arrayanes,9915,7607,2308
2024,Patagonia,Febrero,Río Negro - Neuquén,Nahuel Huapi,52637,40411,12226
2024,Patagonia,Febrero,Santa Cruz,Bosques Petrificados,459,355,104
2024,Patagonia,Febrero,Santa Cruz,Isla Pingüino,127,108,19
2024,Patagonia,Febrero,Santa Cruz,Los Glaciares,105145,41399,63746
2024,Patagonia,Febrero,Santa Cruz,Monte León,1519,1185,334
2024,Patagonia,Febrero,Santa Cruz,Patagonia,936,800,136
2024,Patagonia,Febrero,Santa Cruz,Perito Moreno,891,664,227
2024,Patagonia,Febrero,Tierra del Fuego,Tierra del Fuego,68050,19172,48878
2024,Patagonia,Marzo,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Marzo,Chubut,Los Alerces,1557,1292,265
2024,Patagonia,Marzo,La Pampa,Lihué Calel,660,629,31
2024,Patagonia,Marzo,Neuquén,Laguna Blanca,428,414,14
2024,Patagonia,Marzo,Neuquén,Lanín,13972,12642,1330
2024,Patagonia,Marzo,Neuquén,Los Arrayanes,4858,3879,979
2024,Patagonia,Marzo,Río Negro - Neuquén,Nahuel Huapi,46152,34015,12137
2024,Patagonia,Marzo,Santa Cruz,Bosques Petrificados,342,286,56
2024,Patagonia,Marzo,Santa Cruz,Isla Pingüino,45,34,11
2024,Patagonia,Marzo,Santa Cruz,Los Glaciares,89820,33858,55962
2024,Patagonia,Marzo,Santa Cruz,Monte León,837,565,272
2024,Patagonia,Marzo,Santa Cruz,Patagonia,484,371,113
2024,Patagonia,Marzo,Santa Cruz,Perito Moreno,521,409,112
2024,Patagonia,Marzo,Tierra del Fuego,Tierra del Fuego,56832,19912,36920
2024,Patagonia,Abril,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Abril,Chubut,Los Alerces,777,675,102
2024,Patagonia,Abril,La Pampa,Lihué Calel,302,284,18
2024,Patagonia,Abril,Neuquén,Laguna Blanca,295,277,18
2024,Patagonia,Abril,Neuquén,Lanín,5794,5344,450
2024,Patagonia,Abril,Neuquén,Los Arrayanes,2042,1720,322
2024,Patagonia,Abril,Río Negro - Neuquén,Nahuel Huapi,22405,16392,6013
2024,Patagonia,Abril,Santa Cruz,Bosques Petrificados,145,134,11
2024,Patagonia,Abril,Santa Cruz,Isla Pingüino,79,79,0
2024,Patagonia,Abril,Santa Cruz,Los Glaciares,51124,22453,28671
2024,Patagonia,Abril,Santa Cruz,Monte León,345,251,94
2024,Patagonia,Abril,Santa Cruz,Patagonia,388,337,51
2024,Patagonia,Abril,Santa Cruz,Perito Moreno,119,86,33
2024,Patagonia,Abril,Tierra del Fuego,Tierra del Fuego,32005,13869,18136
2024,Patagonia,Mayo,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Mayo,Chubut,Los Alerces,326,307,19
2024,Patagonia,Mayo,La Pampa,Lihué Calel,164,146,18
2024,Patagonia,Mayo,Neuquén,Laguna Blanca,209,188,21
2024,Patagonia,Mayo,Neuquén,Lanín,2106,1894,212
2024,Patagonia,Mayo,Neuquén,Los Arrayanes,733,600,133
2024,Patagonia,Mayo,Río Negro - Neuquén,Nahuel Huapi,12616,8530,4086
2024,Patagonia,Mayo,Santa Cruz,Bosques Petrificados,68,58,10
2024,Patagonia,Mayo,Santa Cruz,Isla Pingüino,0,0,0
2024,Patagonia,Mayo,Santa Cruz,Los Glaciares,24790,11516,13274
2024,Patagonia,Mayo,Santa Cruz,Monte León,373,340,33
2024,Patagonia,Mayo,Santa Cruz,Patagonia,69,52,17
2024,Patagonia,Mayo,Santa Cruz,Perito Moreno,0,0,0
2024,Patagonia,Mayo,Tierra del Fuego,Tierra del Fuego,16857,9085,7772
2024,Patagonia,Junio,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Junio,Chubut,Los Alerces,174,172,2
2024,Patagonia,Junio,La Pampa,Lihué Calel,183,171,12
2024,Patagonia,Junio,Neuquén,Laguna Blanca,296,289,7
2024,Patagonia,Junio,Neuquén,Lanín,8539,8343,196
2024,Patagonia,Junio,Neuquén,Los Arrayanes,937,803,134
2024,Patagonia,Junio,Río Negro - Neuquén,Nahuel Huapi,17563,11177,6386
2024,Patagonia,Junio,Santa Cruz,Bosques Petrificados,8,6,2
2024,Patagonia,Junio,Santa Cruz,Isla Pingüino,0,0,0
2024,Patagonia,Junio,Santa Cruz,Los Glaciares,15034,7613,7421
2024,Patagonia,Junio,Santa Cruz,Monte León,19,15,4
2024,Patagonia,Junio,Santa Cruz,Patagonia,46,44,2
2024,Patagonia,Junio,Santa Cruz,Perito Moreno,0,0,0
2024,Patagonia,Junio,Tierra del Fuego,Tierra del Fuego,16044,9603,6441
2024,Patagonia,Julio,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Julio,Chubut,Los Alerces,1141,1063,78
2024,Patagonia,Julio,La Pampa,Lihué Calel,327,309,18
2024,Patagonia,Julio,Neuquén,Laguna Blanca,341,333,8
2024,Patagonia,Julio,Neuquén,Lanín,5230,4551,679
2024,Patagonia,Julio,Neuquén,Los Arrayanes,3164,2728,436
2024,Patagonia,Julio,Río Negro - Neuquén,Nahuel Huapi,30757,18376,12381
2024,Patagonia,Julio,Santa Cruz,Bosques Petrificados,35,31,4
2024,Patagonia,Julio,Santa Cruz,Isla Pingüino,0,0,0
2024,Patagonia,Julio,Santa Cruz,Los Glaciares,20964,10377,10587
2024,Patagonia,Julio,Santa Cruz,Monte León,11,9,2
2024,Patagonia,Julio,Santa Cruz,Patagonia,88,72,16
2024,Patagonia,Julio,Santa Cruz,Perito Moreno,0,0,0
2024,Patagonia,Julio,Tierra del Fuego,Tierra del Fuego,39431,14066,25365
2024,Patagonia,Agosto,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Agosto,Chubut,Los Alerces,328,299,29
2024,Patagonia,Agosto,La Pampa,Lihué Calel,249,237,12
2024,Patagonia,Agosto,Neuquén,Laguna Blanca,294,277,17
2024,Patagonia,Agosto,Neuquén,Lanín,2540,2111,429
2024,Patagonia,Agosto,Neuquén,Los Arrayanes,2055,1622,433
2024,Patagonia,Agosto,Río Negro - Neuquén,Nahuel Huapi,19900,10337,9563
2024,Patagonia,Agosto,Santa Cruz,Bosques Petrificados,35,34,1
2024,Patagonia,Agosto,Santa Cruz,Isla Pingüino,0,0,0
2024,Patagonia,Agosto,Santa Cruz,Los Glaciares,21131,9956,11175
2024,Patagonia,Agosto,Santa Cruz,Monte León,23,19,4
2024,Patagonia,Agosto,Santa Cruz,Patagonia,143,138,5
2024,Patagonia,Agosto,Santa Cruz,Perito Moreno,0,0,0
2024,Patagonia,Agosto,Tierra del Fuego,Tierra del Fuego,25483,12685,12798
2024,Patagonia,Septiembre,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Septiembre,Chubut,Los Alerces,21,14,7
2024,Patagonia,Septiembre,La Pampa,Lihué Calel,386,363,23
2024,Patagonia,Septiembre,Neuquén,Laguna Blanca,486,478,8
2024,Patagonia,Septiembre,Neuquén,Lanín,2834,2435,399
2024,Patagonia,Septiembre,Neuquén,Los Arrayanes,2183,1675,508
2024,Patagonia,Septiembre,Río Negro - Neuquén,Nahuel Huapi,21493,14404,7089
2024,Patagonia,Septiembre,Santa Cruz,Bosques Petrificados,100,85,15
2024,Patagonia,Septiembre,Santa Cruz,Isla Pingüino,0,0,0
2024,Patagonia,Septiembre,Santa Cruz,Los Glaciares,31495,16160,15335
2024,Patagonia,Septiembre,Santa Cruz,Monte León,169,119,50
2024,Patagonia,Septiembre,Santa Cruz,Patagonia,162,134,28
2024,Patagonia,Septiembre,Santa Cruz,Perito Moreno,0,0,0
2024,Patagonia,Septiembre,Tierra del Fuego,Tierra del Fuego,27909,16638,11271
2024,Patagonia,Octubre,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Octubre,Chubut,Los Alerces,2268,2171,97
2024,Patagonia,Octubre,La Pampa,Lihué Calel,1047,1044,3
2024,Patagonia,Octubre,Neuquén,Laguna Blanca,612,606,6
2024,Patagonia,Octubre,Neuquén,Lanín,5592,5205,387
2024,Patagonia,Octubre,Neuquén,Los Arrayanes,3337,2780,557
2024,Patagonia,Octubre,Río Negro - Neuquén,Nahuel Huapi,42145,35871,6274
2024,Patagonia,Octubre,Santa Cruz,Bosques Petrificados,675,623,52
2024,Patagonia,Octubre,Santa Cruz,Isla Pingüino,141,66,75
2024,Patagonia,Octubre,Santa Cruz,Los Glaciares,60358,25973,34385
2024,Patagonia,Octubre,Santa Cruz,Monte León,1017,843,174
2024,Patagonia,Octubre,Santa Cruz,Patagonia,781,745,36
2024,Patagonia,Octubre,Santa Cruz,Perito Moreno,114,81,33
2024,Patagonia,Octubre,Tierra del Fuego,Tierra del Fuego,38050,21357,16693
2024,Patagonia,Noviembre,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Noviembre,Chubut,Los Alerces,408,323,85
2024,Patagonia,Noviembre,La Pampa,Lihué Calel,309,296,13
2024,Patagonia,Noviembre,Neuquén,Laguna Blanca,474,450,24
2024,Patagonia,Noviembre,Neuquén,Lanín,6611,6231,380
2024,Patagonia,Noviembre,Neuquén,Los Arrayanes,3455,2687,768
2024,Patagonia,Noviembre,Río Negro - Neuquén,Nahuel Huapi,31399,24487,6912
2024,Patagonia,Noviembre,Santa Cruz,Bosques Petrificados,370,220,150
2024,Patagonia,Noviembre,Santa Cruz,Isla Pingüino,140,66,74
2024,Patagonia,Noviembre,Santa Cruz,Los Glaciares,61244,21021,40223
2024,Patagonia,Noviembre,Santa Cruz,Monte León,1080,770,310
2024,Patagonia,Noviembre,Santa Cruz,Patagonia,522,453,69
2024,Patagonia,Noviembre,Santa Cruz,Perito Moreno,276,180,96
2024,Patagonia,Noviembre,Tierra del Fuego,Tierra del Fuego,46643,16459,30184
2024,Patagonia,Diciembre,Chubut,Lago Puelo,0,0,0
2024,Patagonia,Diciembre,Chubut,Los Alerces,16032,15432,600
2024,Patagonia,Diciembre,La Pampa,Lihué Calel,538,491,47
2024,Patagonia,Diciembre,Neuquén,Laguna Blanca,179,145,34
2024,Patagonia,Diciembre,Neuquén,Lanín,9403,8920,483
2024,Patagonia,Diciembre,Neuquén,Los Arrayanes,5092,4139,953
2024,Patagonia,Diciembre,Río Negro - Neuquén,Nahuel Huapi,52036,43668,8368
2024,Patagonia,Diciembre,Santa Cruz,Bosques Petrificados,441,304,137
2024,Patagonia,Diciembre,Santa Cruz,Isla Pingüino,140,66,74
2024,Patagonia,Diciembre,Santa Cruz,Los Glaciares,51682,19675,32007
2024,Patagonia,Diciembre,Santa Cruz,Monte León,1445,1015,430
2024,Patagonia,Diciembre,Santa Cruz,Patagonia,1314,1209,105
2024,Patagonia,Diciembre,Santa Cruz,Perito Moreno,354,240,114
2024,Patagonia,Diciembre,Tierra del Fuego,Tierra del Fuego,49002,13658,35344
2025,Buenos Aires,Enero,Buenos Aires,Campos del Tuyú,0,0,0
2025,Buenos Aires,Enero,Buenos Aires,Ciervo de los Pantanos,1432,1403,29
2025,Buenos Aires,Febrero,Buenos Aires,Campos del Tuyú,0,0,0
2025,Buenos Aires,Febrero,Buenos Aires,Ciervo de los Pantanos,548,526,22
2025,Buenos Aires,Marzo,Buenos Aires,Campos del Tuyú,0,0,0
2025,Buenos Aires,Marzo,Buenos Aires,Ciervo de los Pantanos,1225,1198,27
2025,Buenos Aires,Abril,Buenos Aires,Campos del Tuyú,1,1,0
2025,Buenos Aires,Abril,Buenos Aires,Ciervo de los Pantanos,2578,2547,31
2025,Buenos Aires,Mayo,Buenos Aires,Campos del Tuyú,0,0,0
2025,Buenos Aires,Mayo,Buenos Aires,Ciervo de los Pantanos,2662,2647,15
2025,Buenos Aires,Junio,Buenos Aires,Campos del Tuyú,0,0,0
2025,Buenos Aires,Junio,Buenos Aires,Ciervo de los Pantanos,1890,1885,5
2025,Buenos Aires,Julio,Buenos Aires,Campos del Tuyú,0,0,0
2025,Buenos Aires,Julio,Buenos Aires,Ciervo de los Pantanos,3145,3121,24
2025,Buenos Aires,Agosto,Buenos Aires,Campos del Tuyú,0,0,0
2025,Buenos Aires,Agosto,Buenos Aires,Ciervo de los Pantanos,1914,1909,5
2025,Buenos Aires,Septiembre,Buenos Aires,Campos del Tuyú,0,0,0
2025,Buenos Aires,Septiembre,Buenos Aires,Ciervo de los Pantanos,2972,2957,15
2025,Buenos Aires,Octubre,Buenos Aires,Campos del Tuyú,0,0,0
2025,Buenos Aires,Octubre,Buenos Aires,Ciervo de los Pantanos,2823,2804,19
2025,Buenos Aires,Noviembre,Buenos Aires,Campos del Tuyú,4,4,0
2025,Buenos Aires,Noviembre,Buenos Aires,Ciervo de los Pantanos,3516,3491,25
2025,Buenos Aires,Diciembre,Buenos Aires,Campos del Tuyú,0,0,0
2025,Buenos Aires,Diciembre,Buenos Aires,Ciervo de los Pantanos,2651,2635,16
2025,Cuyo,Enero,San Juan,El Leoncito,1859,1741,118
2025,Cuyo,Enero,San Juan,San Guillermo,0,0,0
2025,Cuyo,Enero,San Luis,Sierra de las Quijadas,1146,1090,56
2025,Cuyo,Febrero,San Juan,El Leoncito,1180,1086,94
2025,Cuyo,Febrero,San Juan,San Guillermo,5,4,1
2025,Cuyo,Febrero,San Luis,Sierra de las Quijadas,825,737,88
2025,Cuyo,Marzo,San Juan,El Leoncito,1911,1778,133
2025,Cuyo,Marzo,San Juan,San Guillermo,8,4,4
2025,Cuyo,Marzo,San Luis,Sierra de las Quijadas,1018,968,50
2025,Cuyo,Abril,San Juan,El Leoncito,1555,1466,89
2025,Cuyo,Abril,San Juan,San Guillermo,14,14,0
2025,Cuyo,Abril,San Luis,Sierra de las Quijadas,1851,1775,76
2025,Cuyo,Mayo,San Juan,El Leoncito,1259,1221,38
2025,Cuyo,Mayo,San Juan,San Guillermo,6,6,0
2025,Cuyo,Mayo,San Luis,Sierra de las Quijadas,1703,1653,50
2025,Cuyo,Junio,San Juan,El Leoncito,876,836,40
2025,Cuyo,Junio,San Juan,San Guillermo,6,4,2
2025,Cuyo,Junio,San Luis,Sierra de las Quijadas,977,937,40
2025,Cuyo,Julio,San Juan,El Leoncito,2618,2593,25
2025,Cuyo,Julio,San Juan,San Guillermo,2,2,0
2025,Cuyo,Julio,San Luis,Sierra de las Quijadas,3940,3880,60
2025,Cuyo,Agosto,San Juan,El Leoncito,1158,1118,40
2025,Cuyo,Agosto,San Juan,San Guillermo,4,4,0
2025,Cuyo,Agosto,San Luis,Sierra de las Quijadas,1596,1557,39
2025,Cuyo,Septiembre,San Juan,El Leoncito,1047,1014,33
2025,Cuyo,Septiembre,San Juan,San Guillermo,0,0,0
2025,Cuyo,Septiembre,San Luis,Sierra de las Quijadas,1217,1157,60
2025,Cuyo,Octubre,San Juan,El Leoncito,1542,1488,54
2025,Cuyo,Octubre,San Juan,San Guillermo,26,26,0
2025,Cuyo,Octubre,San Luis,Sierra de las Quijadas,1124,1066,58
2025,Cuyo,Noviembre,San Juan,El Leoncito,1725,1643,82
2025,Cuyo,Noviembre,San Juan,San Guillermo,22,22,0
2025,Cuyo,Noviembre,San Luis,Sierra de las Quijadas,555,505,50
2025,Cuyo,Diciembre,San Juan,El Leoncito,832,713,119
2025,Cuyo,Diciembre,San Juan,San Guillermo,2,2,0
2025,Cuyo,Diciembre,San Luis,Sierra de las Quijadas,835,748,87
2025,Córdoba,Enero,Córdoba,Ansenuza,0,0,0
2025,Córdoba,Enero,Córdoba,Quebrada del Condorito,2127,1997,130
2025,Córdoba,Enero,Córdoba,Traslasierra,0,0,0
2025,Córdoba,Febrero,Córdoba,Ansenuza,29,29,0
2025,Córdoba,Febrero,Córdoba,Quebrada del Condorito,1330,1256,74
2025,Córdoba,Febrero,Córdoba,Traslasierra,0,0,0
2025,Córdoba,Marzo,Córdoba,Ansenuza,0,0,0
2025,Córdoba,Marzo,Córdoba,Quebrada del Condorito,1738,1620,118
2025,Córdoba,Marzo,Córdoba,Traslasierra,3,2,1
2025,Córdoba,Abril,Córdoba,Ansenuza,0,0,0
2025,Córdoba,Abril,Córdoba,Quebrada del Condorito,2723,2572,151
2025,Córdoba,Abril,Córdoba,Traslasierra,28,28,0
2025,Córdoba,Mayo,Córdoba,Ansenuza,0,0,0
2025,Córdoba,Mayo,Córdoba,Quebrada del Condorito,3956,3877,79
2025,Córdoba,Mayo,Córdoba,Traslasierra,10,10,0
2025,Córdoba,Junio,Córdoba,Ansenuza,0,0,0
2025,Córdoba,Junio,Córdoba,Quebrada del Condorito,2960,2920,40
2025,Córdoba,Junio,Córdoba,Traslasierra,8,8,0
2025,Córdoba,Julio,Córdoba,Ansenuza,0,0,0
2025,Córdoba,Julio,Córdoba,Quebrada del Condorito,3086,2971,115
2025,Córdoba,Julio,Córdoba,Traslasierra,5,5,0
2025,Córdoba,Agosto,Córdoba,Ansenuza,100,100,0
2025,Córdoba,Agosto,Córdoba,Quebrada del Condorito,2048,1963,85
2025,Córdoba,Agosto,Córdoba,Traslasierra,16,16,0
2025,Córdoba,Septiembre,Córdoba,Ansenuza,0,0,0
2025,Córdoba,Septiembre,Córdoba,Quebrada del Condorito,3585,3416,169
2025,Córdoba,Septiembre,Córdoba,Traslasierra,5,5,0
2025,Córdoba,Octubre,Córdoba,Ansenuza,38,38,0
2025,Córdoba,Octubre,Córdoba,Quebrada del Condorito,751,751,0
2025,Córdoba,Octubre,Córdoba,Traslasierra,30,30,0
2025,Córdoba,Noviembre,Córdoba,Ansenuza,0,0,0
2025,Córdoba,Noviembre,Córdoba,Quebrada del Condorito,48,24,24
2025,Córdoba,Noviembre,Córdoba,Traslasierra,5,5,0
2025,Córdoba,Diciembre,Córdoba,Ansenuza,0,0,0
2025,Córdoba,Diciembre,Córdoba,Quebrada del Condorito,26,24,2
2025,Córdoba,Diciembre,Córdoba,Traslasierra,0,0,0
2025,Litoral,Enero,Chaco,Chaco,33,31,2
2025,Litoral,Enero,Chaco,Colonia Benítez,38,38,0
2025,Litoral,Enero,Chaco,El Impenetrable,49,47,2
2025,Litoral,Enero,Corrientes,Iberá,1403,1301,102
2025,Litoral,Enero,Corrientes,Mburucuyá,741,715,26
2025,Litoral,Enero,Entre Ríos,El Palmar,12991,12873,118
2025,Litoral,Enero,Entre Ríos,Pre Delta,2595,2561,34
2025,Litoral,Enero,Formosa,Formosa,25,25,0
2025,Litoral,Enero,Formosa,Río Pilcomayo,883,881,2
2025,Litoral,Enero,Misiones,Campo San Juan,77,77,0
2025,Litoral,Enero,Misiones,Iguazú,171387,117545,53842
2025,Litoral,Enero,Santa Fe,Islas de Santa Fe,62,62,0
2025,Litoral,Febrero,Chaco,Chaco,348,343,5
2025,Litoral,Febrero,Chaco,Colonia Benítez,73,73,0
2025,Litoral,Febrero,Chaco,El Impenetrable,51,51,0
2025,Litoral,Febrero,Corrientes,Iberá,858,728,130
2025,Litoral,Febrero,Corrientes,Mburucuyá,422,413,9
2025,Litoral,Febrero,Entre Ríos,El Palmar,7481,7423,58
2025,Litoral,Febrero,Entre Ríos,Pre Delta,1958,1950,8
2025,Litoral,Febrero,Formosa,Formosa,6,2,4
2025,Litoral,Febrero,Formosa,Río Pilcomayo,758,739,19
2025,Litoral,Febrero,Misiones,Campo San Juan,69,68,1
2025,Litoral,Febrero,Misiones,Iguazú,140056,94063,45993
2025,Litoral,Febrero,Santa Fe,Islas de Santa Fe,23,23,0
2025,Litoral,Marzo,Chaco,Chaco,188,184,4
2025,Litoral,Marzo,Chaco,Colonia Benítez,125,125,0
2025,Litoral,Marzo,Chaco,El Impenetrable,12,12,0
2025,Litoral,Marzo,Corrientes,Iberá,1047,909,138
2025,Litoral,Marzo,Corrientes,Mburucuyá,502,492,10
2025,Litoral,Marzo,Entre Ríos,El Palmar,6979,6914,65
2025,Litoral,Marzo,Entre Ríos,Pre Delta,4602,4577,25
2025,Litoral,Marzo,Formosa,Formosa,2,2,0
2025,Litoral,Marzo,Formosa,Río Pilcomayo,528,514,14
2025,Litoral,Marzo,Misiones,Campo San Juan,106,102,4
2025,Litoral,Marzo,Misiones,Iguazú,135614,81271,54343
2025,Litoral,Marzo,Santa Fe,Islas de Santa Fe,35,35,0
2025,Litoral,Abril,Chaco,Chaco,408,405,3
2025,Litoral,Abril,Chaco,Colonia Benítez,100,100,0
2025,Litoral,Abril,Chaco,El Impenetrable,63,63,0
2025,Litoral,Abril,Corrientes,Iberá,1914,1736,178
2025,Litoral,Abril,Corrientes,Mburucuyá,667,652,15
2025,Litoral,Abril,Entre Ríos,El Palmar,9037,8905,132
2025,Litoral,Abril,Entre Ríos,Pre Delta,6547,6513,34
2025,Litoral,Abril,Formosa,Formosa,9,9,0
2025,Litoral,Abril,Formosa,Río Pilcomayo,526,507,19
2025,Litoral,Abril,Misiones,Campo San Juan,147,143,4
2025,Litoral,Abril,Misiones,Iguazú,116043,73459,42584
2025,Litoral,Abril,Santa Fe,Islas de Santa Fe,30,30,0
2025,Litoral,Mayo,Chaco,Chaco,518,513,5
